## location: Kiefersfelden
## highway: A93
## id: 9191
date,pkw,lkw,mot,various,total
2013-12-31,21089,2233,78,6391,29791
2014-01-01,26793,1006,95,4911,32805
2014-01-02,41689,4204,165,13107,59165
2014-01-03,43167,4598,185,14445,62395
2014-01-04,58220,3883,215,15228,77546
2014-01-05,37764,1275,173,7496,46708
2014-01-06,32318,1672,128,7232,41350
2014-01-07,20692,8334,108,18168,47302
2014-01-08,18913,9226,137,19767,48043
2014-01-09,20778,9357,152,20310,50597
2014-01-10,29567,8358,175,19401,57501
2014-01-11,40242,6841,154,18249,65486
2014-01-12,30779,1599,150,7146,39674
2014-01-13,19364,8023,120,17573,45080
2014-01-14,17790,9789,103,20849,48531
2014-01-15,20040,10598,157,22615,53410
2014-01-16,22214,9828,142,21575,53759
2014-01-17,30273,8629,153,20111,59166
2014-01-18,42571,6663,191,18148,67573
2014-01-19,33335,1750,125,7385,42595
2014-01-20,20029,8165,127,17715,46036
2014-01-21,17999,9639,129,20319,48086
2014-01-22,21511,10331,146,22386,54374
2014-01-23,23540,9457,122,20846,53965
2014-01-24,32192,8298,178,19568,60236
2014-01-25,49427,6716,154,18687,74984
2014-01-26,34549,1716,107,8332,44704
2014-01-27,19871,8097,136,18525,46629
2014-01-28,19632,9555,133,20841,50161
2014-01-29,23886,10059,149,22259,56353
2014-01-30,22984,9314,260,20708,53266
2014-01-31,35720,8307,447,20769,65243
2014-02-01,53793,6486,292,19991,80562
2014-02-02,36909,1719,402,8218,47248
2014-02-03,19497,7508,153,16718,43876
2014-02-04,18486,10206,137,21810,50639
2014-02-05,21102,10152,149,22140,53543
2014-02-06,23471,9670,167,21129,54437
2014-02-07,35918,8313,196,20491,64918
2014-02-08,56473,6911,183,20113,83680
2014-02-09,37114,1633,171,7662,46580
2014-02-10,20149,7966,131,17531,45777
2014-02-11,19147,9815,141,20784,49887
2014-02-12,21475,10209,144,22178,54006
2014-02-13,23473,9506,142,21276,54397
2014-02-14,37572,8294,233,20474,66573
2014-02-15,60446,6506,203,20482,87637
2014-02-16,40430,1710,192,8557,50889
2014-02-17,21023,7942,135,17690,46790
2014-02-18,20324,9661,118,20928,51031
2014-02-19,21932,9997,162,21427,53518
2014-02-20,25693,9629,136,21529,56987
2014-02-21,39252,8199,173,20720,68344
2014-02-22,64285,6872,148,20786,92091
2014-02-23,45529,1721,141,9342,56733
2014-02-24,22798,8123,117,18469,49507
2014-02-25,21227,9936,115,21570,52848
2014-02-26,23280,10034,159,22076,55549
2014-02-27,25640,9689,118,21642,57089
2014-02-28,41975,8406,228,21561,72170
2014-03-01,64200,6198,227,20683,91308
2014-03-02,39303,1571,184,7907,48965
2014-03-03,24430,8122,123,18563,51238
2014-03-04,24489,9916,134,21929,56468
2014-03-05,30033,10450,161,23413,64057
2014-03-06,28983,10055,145,22807,61990
2014-03-07,42758,8781,168,22292,73999
2014-03-08,62144,6252,185,20265,88846
2014-03-09,47521,1735,176,9722,59154
2014-03-10,22689,8739,123,19487,51038
2014-03-11,21385,10091,108,21791,53375
2014-03-12,24315,10694,118,23614,58741
2014-03-13,26671,9980,152,22716,59519
2014-03-14,35363,8608,140,20900,65011
2014-03-15,51939,6606,187,19091,77823
2014-03-16,39178,1780,141,7953,49052
2014-03-17,21823,8497,112,18900,49332
2014-03-18,20560,10318,126,22085,53089
2014-03-19,23592,10737,139,23191,57659
2014-03-20,25729,10194,118,22843,58884
2014-03-21,31729,8795,182,20951,61657
2014-03-22,41265,6110,143,17313,64831
2014-03-23,33622,1641,138,7320,42721
2014-03-24,20688,8562,138,18703,48091
2014-03-25,19810,10194,127,21722,51853
2014-03-26,22246,10535,105,22947,55833
2014-03-27,24121,9972,117,22126,56336
2014-03-28,30751,8643,180,20442,60016
2014-03-29,34874,5728,199,15356,56157
2014-03-30,32921,1567,153,7413,42054
2014-03-31,21336,8405,113,18654,48508
2014-04-01,18953,10273,129,21858,51213
2014-04-02,20056,10526,115,22512,53209
2014-04-03,21729,10032,129,22175,54065
2014-04-04,27474,8700,170,19991,56335
2014-04-05,29806,6121,182,15542,51651
2014-04-06,25692,1611,151,6516,33970
2014-04-07,20714,8604,145,19108,48571
2014-04-08,19514,10284,150,22076,52024
2014-04-09,20610,10636,127,22639,54012
2014-04-10,22599,10038,143,21963,54743
2014-04-11,30006,9062,214,21308,60590
2014-04-12,36513,6466,186,17912,61077
2014-04-13,27933,1694,132,7371,37130
2014-04-14,22809,8700,162,19610,51281
2014-04-15,21386,10631,154,22829,55000
2014-04-16,26310,10638,165,23684,60797
2014-04-17,35977,9493,226,23231,68927
2014-04-18,38862,3032,224,11330,53448
2014-04-19,31297,4647,128,13300,49372
2014-04-20,23712,833,104,4895,29544
2014-04-21,37236,1591,188,8468,47483
2014-04-22,28421,8339,147,19923,56830
2014-04-23,23785,10015,147,22087,56034
2014-04-24,25122,9729,139,22077,57067
2014-04-25,29961,8027,239,20023,58250
2014-04-26,31628,5674,198,16011,53511
2014-04-27,27832,1714,203,7227,36976
