## location: Lindau
## highway: A96
## id: 9250
date,pkw,lkw,mot,various,total
2013-08-21,19702,5012,530,11589,36833
2013-08-22,21706,4771,645,11547,38669
2013-08-23,26947,4213,733,11531,43424
2013-08-24,29339,1221,752,6476,37788
2013-08-25,25495,661,574,4616,31346
2013-08-26,20180,4840,468,11377,36865
2013-08-27,18530,5205,392,11891,36018
2013-08-28,19670,5384,421,12552,38027
2013-08-29,23217,5053,540,12268,41078
2013-08-30,28529,4549,741,12154,45973
2013-08-31,30260,1304,894,6685,39143
2013-09-01,27101,739,683,4953,33476
2013-09-02,20441,5145,549,12065,38200
2013-09-03,18422,5311,526,12126,36385
2013-09-04,19444,5424,608,12503,37979
2013-09-05,21518,5243,656,12649,40066
2013-09-06,27048,4743,797,12406,44994
2013-09-07,27912,1581,787,6759,37039
2013-09-08,26487,778,758,5070,33093
2013-09-09,19612,5194,475,12068,37349
2013-09-10,16684,5401,383,12103,34571
2013-09-11,17779,5460,366,12263,35868
2013-09-12,18975,5331,452,12186,36944
2013-09-13,24260,4686,585,11787,41318
2013-09-14,23212,1553,581,5791,31137
2013-09-15,24154,752,547,4154,29607
2013-09-16,18388,5100,405,11620,35513
2013-09-17,16650,5443,323,11992,34408
2013-09-18,17035,5564,347,12280,35226
2013-09-19,19010,5426,383,12282,37101
2013-09-20,24989,4822,507,11989,42307
2013-09-21,23266,1672,564,5973,31475
2013-09-22,26802,742,604,4608,32756
2013-09-23,19596,5044,406,11555,36601
2013-09-24,17914,5576,426,12205,36121
2013-09-25,19061,5658,439,12733,37891
2013-09-26,20725,5454,482,12352,39013
2013-09-27,26869,5149,568,12690,45276
2013-09-28,25108,1732,607,6197,33644
2013-09-29,26489,874,479,4740,32582
2013-09-30,19167,5295,369,12216,37047
2013-10-01,17245,5829,370,12794,36238
2013-10-02,21165,6194,450,14303,42112
2013-10-03,25296,1530,675,6721,34222
2013-10-04,25289,5546,551,13273,44659
2013-10-05,24398,1677,553,6173,32801
2013-10-06,29140,905,486,5053,35584
2013-10-07,19367,5292,375,11887,36921
2013-10-08,16645,5729,303,12360,35037
2013-10-09,17644,5682,339,12421,36086
2013-10-10,18200,5446,263,12476,36385
2013-10-11,22710,4817,329,11683,39539
2013-10-12,19472,1456,265,5218,26411
2013-10-13,21638,580,272,3517,26007
2013-10-14,18127,5166,297,11507,35097
2013-10-15,15697,5417,255,11706,33075
2013-10-16,16892,5592,292,12232,35008
2013-10-17,18689,5345,324,12128,36486
2013-10-18,23699,4759,409,11757,40624
2013-10-19,20741,1352,446,5186,27725
2013-10-20,22030,599,371,3658,26658
2013-10-21,17143,5064,309,11344,33860
2013-10-22,15614,5415,346,11687,33062
2013-10-23,15949,5571,311,12049,33880
2013-10-24,17565,5105,351,11490,34511
2013-10-25,22956,4809,428,11565,39758
2013-10-26,24568,842,578,4539,30527
2013-10-27,19408,487,293,3055,23243
2013-10-28,17798,5323,347,11870,35338
2013-10-29,15705,5625,279,12190,33799
2013-10-30,17540,5518,328,12429,35815
2013-10-31,23526,4942,370,12045,40883
2013-11-01,19351,503,270,3550,23674
2013-11-02,20478,1097,377,4546,26498
2013-11-03,24900,444,265,3639,29248
2013-11-04,17128,5124,268,11388,33908
2013-11-05,14874,5613,269,12143,32899
2013-11-06,14829,5632,255,12067,32783
2013-11-07,16007,5376,323,11956,33662
2013-11-08,20214,4619,392,10894,36119
2013-11-09,16196,1273,250,4489,22208
2013-11-10,15669,395,161,2518,18743
2013-11-11,15119,5123,234,11272,31748
2013-11-12,14211,5257,202,11359,31029
2013-11-13,14584,5488,204,12008,32284
2013-11-14,15708,5305,239,11893,33145
2013-11-15,19790,4588,251,10924,35553
2013-11-16,15680,1257,206,4388,21531
2013-11-17,15868,345,136,2625,18974
2013-11-18,15376,5061,230,11270,31937
2013-11-19,14135,5320,218,11661,31334
2013-11-20,13970,5436,218,11870,31494
2013-11-21,15414,5295,224,11738,32671
2013-11-22,19086,4450,286,10678,34500
2013-11-23,14470,1219,223,4187,20099
2013-11-24,15069,338,142,2502,18051
2013-11-25,15252,4997,266,11138,31653
2013-11-26,13907,5295,214,11440,30856
2013-11-27,14817,5573,285,11877,32552
2013-11-28,16298,5304,290,11797,33689
2013-11-29,20654,4588,316,11093,36651
2013-11-30,15807,1404,262,4506,21979
2013-12-01,19271,578,228,3313,23390
2013-12-02,16455,5004,273,11040,32772
2013-12-03,15108,5412,277,11766,32563
2013-12-04,15759,5528,268,11867,33422
2013-12-05,17227,5532,282,12343,35384
2013-12-06,20986,4650,332,11238,37206
2013-12-07,18096,1487,276,5118,24977
2013-12-08,21894,720,286,3881,26781
2013-12-09,17435,5165,268,11500,34368
2013-12-10,16075,5350,252,11733,33410
2013-12-11,17036,5433,310,12142,34921
2013-12-12,17842,5389,358,12174,35763
2013-12-13,23534,4697,455,11528,40214
2013-12-14,21968,1636,393,5754,29751
2013-12-15,23688,676,299,4342,29005
2013-12-16,17647,5027,317,11419,34410
2013-12-17,16963,5372,306,11841,34482
2013-12-18,17702,5487,324,12257,35770
2013-12-19,19382,4954,327,11668,36331
2013-12-20,27558,3877,514,10749,42698
2013-12-21,32448,1074,572,6552,40646
2013-12-22,21213,428,333,3645,25619
2013-12-23,20625,2046,314,6326,29311
2013-12-24,11389,638,174,2575,14776
2013-12-25,12866,141,193,1923,15123
2013-12-26,18450,328,331,3092,22201
2013-12-27,26376,1594,503,6579,35052
2013-12-28,37053,786,607,6831,45277
2013-12-29,21330,502,310,3868,26010
2013-12-30,26728,1587,471,6345,35131
2013-12-31,14645,642,239,2900,18426
2014-01-01,17207,325,283,2695,20510
2014-01-02,26804,2010,494,7075,36383
2014-01-03,27938,2341,459,7941,38679
2014-01-04,36823,1020,558,7143,45544
2014-01-05,24833,545,363,4160,29901
2014-01-06,22050,521,305,3962,26838
2014-01-07,15372,4361,220,9978,29931
2014-01-08,14315,4806,230,10732,30083
2014-01-09,15892,4657,250,10596,31395
2014-01-10,20458,4154,400,10346,35358
2014-01-11,24866,1543,354,6268,33031
2014-01-12,19243,485,247,3589,23564
2014-01-13,15670,4696,255,10348,30969
2014-01-14,13737,4723,207,10344,29011
2014-01-15,15359,5154,236,11388,32137
2014-01-16,16369,4886,280,11434,32969
2014-01-17,21549,4260,388,10745,36942
2014-01-18,24963,1503,431,5973,32870
2014-01-19,20916,509,267,3642,25334
2014-01-20,15691,4726,205,10627,31249
2014-01-21,14199,5076,208,11277,30760
2014-01-22,16368,5181,280,11720,33549
2014-01-23,16507,4807,307,11109,32730
2014-01-24,22693,4366,439,10947,38445
2014-01-25,28132,1521,431,6631,36715
2014-01-26,21955,514,280,3749,26498
2014-01-27,16195,4798,232,10750,31975
2014-01-28,16062,5054,259,11395,32770
2014-01-29,17332,5173,336,11725,34566
2014-01-30,17467,4947,376,11224,34014
2014-01-31,24039,4287,468,10977,39771
2014-02-01,27369,1507,470,6402,35748
2014-02-02,21285,516,337,3937,26075
2014-02-03,16341,4935,252,11245,32773
2014-02-04,14863,5224,238,11379,31704
2014-02-05,16193,5150,261,11351,32955
2014-02-06,17856,5015,320,11799,34990
2014-02-07,23849,4463,390,11505,40207
2014-02-08,27087,1480,395,6429,35391
2014-02-09,22571,518,320,3832,27241
2014-02-10,16676,4744,276,10675,32371
2014-02-11,15596,5141,227,11292,32256
2014-02-12,16744,5112,272,11386,33514
2014-02-13,17929,4986,305,11447,34667
2014-02-14,25846,4342,420,11396,42004
2014-02-15,33307,1659,435,7353,42754
2014-02-16,23306,536,316,3994,28152
2014-02-17,16942,4860,272,11178,33252
2014-02-18,15605,5205,259,11416,32485
2014-02-19,16435,5401,247,11965,34048
2014-02-20,19024,5103,336,11714,36177
2014-02-21,25219,4550,415,11632,41816
2014-02-22,33809,1642,453,7447,43351
2014-02-23,27403,544,367,4777,33091
2014-02-24,18168,4935,274,11190,34567
2014-02-25,16279,5513,270,12010,34072
2014-02-26,17130,5338,277,11979,34724
2014-02-27,18294,5028,357,11670,35349
2014-02-28,27315,4435,470,12035,44255
2014-03-01,37277,1342,665,8341,47625
2014-03-02,22568,466,411,4136,27581
2014-03-03,17453,4792,276,11168,33689
2014-03-04,17904,4743,293,11244,34184
2014-03-05,19192,5275,369,12409,37245
2014-03-06,20947,5142,366,12344,38799
2014-03-07,29987,4454,480,12151,47072
2014-03-08,40794,1579,607,8715,51695
2014-03-09,30132,527,476,4916,36051
2014-03-10,18568,4913,324,11219,35024
2014-03-11,17381,5250,309,11685,34625
2014-03-12,18807,5426,351,12229,36813
2014-03-13,19879,5294,381,12210,37764
2014-03-14,26583,4697,520,11966,43766
2014-03-15,31575,1730,495,7297,41097
2014-03-16,25183,598,364,4386,30531
2014-03-17,18058,5096,346,11619,35119
2014-03-18,17032,5532,352,12215,35131
2014-03-19,19398,5529,382,12625,37934
2014-03-20,20166,5286,416,12321,38189
2014-03-21,25718,4889,536,12250,43393
2014-03-22,26614,1709,458,6574,35355
2014-03-23,23832,625,333,3907,28697
2014-03-24,16827,5204,333,11627,33991
2014-03-25,16307,5430,302,12004,34043
2014-03-26,17503,5501,300,12205,35509
2014-03-27,18888,5341,390,12281,36900
2014-03-28,25671,4854,505,12100,43130
2014-03-29,24871,1603,530,6199,33203
2014-03-30,26363,572,497,4285,31717
2014-03-31,18491,5125,350,11611,35577
2014-04-01,16672,5531,368,11988,34559
2014-04-02,16850,5626,387,12461,35324
2014-04-03,18157,5380,365,12256,36158
2014-04-04,23515,4839,423,11841,40618
2014-04-05,21052,1431,386,5689,28558
2014-04-06,20994,610,326,3746,25676
2014-04-07,17577,5357,335,12107,35376
2014-04-08,16165,5451,278,12221,34115
2014-04-09,17413,5557,332,12153,35455
2014-04-10,19854,5442,344,12550,38190
2014-04-11,25614,4931,513,12334,43392
2014-04-12,27579,1623,546,7175,36923
2014-04-13,22291,630,417,4188,27526
2014-04-14,19361,5364,337,12299,37361
2014-04-15,18588,5774,362,12783,37507
2014-04-16,22785,5844,379,13406,42414
2014-04-17,31883,5363,686,14002,51934
2014-04-18,26959,1111,518,5784,34372
2014-04-19,22769,1317,390,5542,30018
2014-04-20,20431,290,360,2941,24022
2014-04-21,30813,711,414,4941,36879
2014-04-22,23021,5187,446,12140,40794
2014-04-23,18183,5563,371,12316,36433
2014-04-24,18991,5582,430,12557,37560
2014-04-25,23367,4972,496,12200,41035
2014-04-26,22578,1466,457,5817,30318
2014-04-27,20633,592,272,3631,25128
2014-04-28,18049,5247,286,11620,35202
2014-04-29,17150,5935,269,12976,36330
2014-04-30,23266,5573,423,13186,42448
2014-05-01,20075,723,371,3936,25105
2014-05-02,21391,4427,340,10768,36926
2014-05-03,22271,1340,367,4948,28926
2014-05-04,29359,710,454,4601,35124
2014-05-05,19095,5047,432,11533,36107
2014-05-06,16639,5602,347,12216,34804
2014-05-07,16694,5635,273,12553,35155
2014-05-08,18623,5440,394,12329,36786
2014-05-09,22782,4719,434,11604,39539
2014-05-10,19612,1509,473,5242,26836
2014-05-11,19310,560,323,3289,23482
2014-05-12,17140,5158,267,11544,34109
2014-05-13,15764,5574,275,12177,33790
2014-05-14,16456,5635,267,12279,34637
2014-05-15,17931,5410,317,12274,35932
2014-05-16,23128,4897,379,11606,40010
2014-05-17,19122,1335,458,4722,25637
2014-05-18,21870,574,586,3647,26677
2014-05-19,17956,5254,422,11835,35467
2014-05-20,16413,5586,405,12200,34604
2014-05-21,17305,5957,444,13035,36741
2014-05-22,18369,5582,518,12469,36938
2014-05-23,23554,4924,569,12159,41206
2014-05-24,20876,1473,604,5317,28270
2014-05-25,21164,683,613,3850,26310
2014-05-26,17696,5335,405,12138,35574
2014-05-27,16494,5766,338,12915,35513
2014-05-28,26322,5549,582,13806,46259
2014-05-29,22256,775,761,4460,28252
2014-05-30,22014,4465,574,11057,38110
2014-05-31,23172,1507,776,5529,30984
2014-06-01,31042,780,1009,5280,38111
2014-06-02,20054,5297,551,12137,38039
2014-06-03,17006,5448,417,12007,34878
2014-06-04,17329,5678,383,12511,35901
2014-06-05,20536,5575,489,12942,39542
2014-06-06,29929,4929,890,13479,49227
2014-06-07,28244,1746,1042,7679,38711
2014-06-08,20472,553,785,3796,25606
2014-06-09,24919,722,905,4566,31112
2014-06-10,20390,5576,531,13001,39498
2014-06-11,17069,5820,421,12843,36153
2014-06-12,18541,5782,512,13011,37846
2014-06-13,22934,5138,577,12491,41140
2014-06-14,24279,1806,762,6933,33780
2014-06-15,23420,698,621,4518,29257
2014-06-16,18288,5326,519,12108,36241
2014-06-17,17193,5791,464,12862,36310
2014-06-18,22040,5938,653,14336,42967
2014-06-19,21433,871,988,5034,28326
2014-06-20,24374,5216,700,13099,43389
2014-06-21,26782,1725,917,7417,36841
2014-06-22,30229,819,1185,5831,38064
2014-06-23,19587,5391,566,12562,38106
2014-06-24,17439,5915,390,13014,36758
2014-06-25,18105,5696,456,12800,37057
2014-06-26,19899,5626,478,12881,38884
2014-06-27,25430,5018,699,12418,43565
2014-06-28,23441,1585,659,6072,31757
2014-06-29,21783,761,606,4143,27293
2014-06-30,19093,5146,428,12007,36674
2014-07-01,17692,5676,423,12676,36467
2014-07-02,18174,5744,388,12941,37247
2014-07-03,20742,5618,541,12939,39840
2014-07-04,26248,4784,698,12155,43885
2014-07-05,25560,1350,612,5981,33503
2014-07-06,26036,714,800,4437,31987
2014-07-07,20540,5302,480,12133,38455
2014-07-08,18713,5539,332,12368,36952
2014-07-09,19328,5587,354,12704,37973
2014-07-10,22467,5323,493,12568,40851
2014-07-11,28491,4929,594,12656,46670
2014-07-12,27248,1272,570,5931,35021
2014-07-13,25003,690,519,4242,30454
2014-07-14,22563,5240,569,12305,40677
2014-07-15,20243,5401,495,12210,38349
2014-07-16,20525,5510,572,12519,39126
2014-07-17,23017,5334,637,12614,41602
2014-07-18,29711,4791,750,12578,47830
2014-07-19,29471,1237,816,5977,37501
2014-07-20,27070,765,646,4914,33395
2014-07-21,22124,5049,483,12045,39701
2014-07-22,19861,5301,403,12166,37731
2014-07-23,20531,5358,506,12393,38788
2014-07-24,24174,5044,553,12292,42063
2014-07-25,30230,4375,732,11673,47010
2014-07-26,29938,1185,582,6007,37712
2014-07-27,25970,710,555,4510,31745
2014-07-28,22541,4702,502,11311,39056
2014-07-29,20805,4816,397,11233,37251
2014-07-30,21923,4934,448,11507,38812
2014-07-31,28533,4821,565,12463,46382
2014-08-01,31207,3436,780,10345,45768
2014-08-02,30880,1081,725,6046,38732
2014-08-03,32946,831,668,5473,39918
2014-08-04,24391,4663,532,11429,41015
2014-08-05,21777,4787,449,11407,38420
2014-08-06,22905,4756,542,11445,39648
2014-08-07,24600,4528,569,11398,41095
2014-08-08,31602,3969,852,11460,47883
2014-08-09,34719,1201,732,6812,43464
2014-08-10,33648,759,726,5781,40914
2014-08-11,24087,4469,502,11161,40219
2014-08-12,22125,4763,481,11383,38752
2014-08-13,22410,4786,501,11675,39372
2014-08-14,27503,4392,618,11658,44171
2014-08-15,28218,1078,622,5910,35828
2014-08-16,32973,1055,540,6237,40805
2014-08-17,35988,757,927,6035,43707
2014-08-18,24770,4690,602,11741,41803
2014-08-19,20743,4755,475,11551,37524
2014-08-20,21237,4867,473,11679,38256
2014-08-21,23270,4763,618,11859,40510
2014-08-22,29292,4312,757,12027,46388
2014-08-23,31035,1169,700,6589,39493
2014-08-24,28865,804,631,5387,35687
2014-08-25,22496,4883,535,11950,39864
2014-08-26,20022,5296,428,12243,37989
2014-08-27,21109,5333,478,12569,39489
2014-08-28,24595,5238,584,13030,43447
2014-08-29,29235,4641,645,12751,47272
2014-08-30,32703,1342,766,6930,41741
2014-08-31,27681,756,573,5011,34021
2014-09-01,21033,5168,501,11956,38658
2014-09-02,18914,5456,479,12316,37165
2014-09-03,19795,5532,474,12569,38370
2014-09-04,22012,5367,587,12730,40696
2014-09-05,27234,4646,764,12325,44969
2014-09-06,27844,1531,728,6663,36766
2014-09-07,29107,840,841,5367,36155
2014-09-08,21356,4850,624,11587,38417
2014-09-09,18618,5533,440,12480,37071
2014-09-10,19236,5545,435,12720,37936
2014-09-11,20722,5410,461,12688,39281
2014-09-12,26018,4758,483,12343,43602
2014-09-13,25152,1608,563,6345,33668
2014-09-14,27702,790,638,4970,34100
2014-09-15,20075,5186,443,12024,37728
2014-09-16,17977,5581,467,12245,36270
2014-09-17,18928,5533,506,12340,37307
2014-09-18,20570,5618,498,12804,39490
2014-09-19,26711,4819,582,11973,44085
2014-09-20,24440,1601,548,6012,32601
2014-09-21,25617,755,482,4259,31113
2014-09-22,20479,5029,387,11541,37436
2014-09-23,19053,5552,419,12354,37378
2014-09-24,19062,5619,355,12555,37591
2014-09-25,20848,5390,403,12472,39113
2014-09-26,28309,4984,577,12693,46563
2014-09-27,26295,1681,701,6272,34949
2014-09-28,30160,909,703,5111,36883
2014-09-29,20902,5293,449,12074,38718
2014-09-30,19008,5634,379,12377,37398
2014-10-01,19511,5829,393,13088,38821
2014-10-02,25583,5768,566,14095,46012
2014-10-03,32723,1686,762,7538,42709
2014-10-04,27023,2165,611,7339,37138
2014-10-05,34194,1022,638,6127,41981
2014-10-06,21740,5256,426,12380,39802
2014-10-07,18263,5605,324,12357,36549
2014-10-08,19079,5840,360,12954,38233
2014-10-09,21035,5461,411,12433,39340
2014-10-10,26385,4887,534,12137,43943
2014-10-11,22900,1512,470,5510,30392
2014-10-12,25461,634,465,3832,30392
2014-10-13,19277,5046,333,11439,36095
2014-10-14,18904,5670,336,12420,37330
2014-10-15,19509,5505,329,12305,37648
2014-10-16,21441,5521,336,12693,39991
2014-10-17,25611,4890,501,11999,43001
2014-10-18,23710,1482,542,5568,31302
2014-10-19,26005,564,562,4051,31182
2014-10-20,18671,5225,355,11740,35991
2014-10-21,16446,5539,310,11998,34293
2014-10-22,16455,5573,210,12112,34350
2014-10-23,18398,5221,239,11921,35779
2014-10-24,24657,4576,330,11426,40989
2014-10-25,21249,1427,324,5441,28441
2014-10-26,22731,515,317,3620,27183
2014-10-27,18526,4962,278,11256,35022
2014-10-28,17784,5590,330,12276,35980
2014-10-29,18355,5580,289,12511,36735
2014-10-30,20299,5322,262,12112,37995
2014-10-31,25670,4481,405,11185,41741
2014-11-01,18678,482,287,3297,22744
2014-11-02,24591,533,300,3855,29279
2014-11-03,17841,5144,321,11566,34872
2014-11-04,16009,5458,298,11712,33477
2014-11-05,16361,5366,250,11813,33790
2014-11-06,17822,5306,224,11921,35273
2014-11-07,22268,4723,306,11186,38483
2014-11-08,18825,1377,316,4822,25340
2014-11-09,19994,448,231,3107,23780
2014-11-10,17206,5014,253,11251,33724
2014-11-11,15990,5488,240,11878,33596
2014-11-12,15988,5446,200,11872,33506
2014-11-13,17753,5184,267,11608,34812
2014-11-14,22183,4628,297,11227,38335
2014-11-15,17009,1228,243,4369,22849
2014-11-16,17401,412,170,2760,20743
2014-11-17,16930,5007,226,11423,33586
2014-11-18,14972,5333,229,11654,32188
2014-11-19,15525,5445,215,11965,33150
2014-11-20,17065,5254,219,11871,34409
2014-11-21,21499,4686,256,11180,37621
2014-11-22,17431,1276,231,4623,23561
2014-11-23,18184,379,197,2813,21573
2014-11-24,16981,5056,234,11356,33627
2014-11-25,15289,5462,200,11899,32850
2014-11-26,15973,5497,233,12029,33732
2014-11-27,18275,5466,253,12489,36483
2014-11-28,22740,4786,318,11628,39472
2014-11-29,18780,1420,270,4853,25323
2014-11-30,19799,525,214,3345,23883
2014-12-01,17813,5084,266,11485,34648
2014-12-02,15790,5571,251,12201,33813
2014-12-03,16059,5760,220,12684,34723
2014-12-04,18096,5546,266,12748,36656
2014-12-05,24408,5092,338,12461,42299
2014-12-06,20524,1689,281,5366,27860
2014-12-07,19849,612,219,3467,24147
2014-12-08,23084,1328,304,5147,29863
2014-12-09,17206,6089,240,13150,36685
2014-12-10,16985,6061,283,13344,36673
2014-12-11,18258,5567,251,12588,36664
2014-12-12,23075,4852,313,11955,40195
2014-12-13,21239,1684,271,5748,28942
2014-12-14,21294,618,236,3727,25875
2014-12-15,18080,5173,243,11910,35406
2014-12-16,17084,5601,243,12419,35347
2014-12-17,17974,5438,269,12312,35993
2014-12-18,19736,5150,272,12157,37315
2014-12-19,28048,4294,347,11472,44161
2014-12-20,31981,1405,374,7062,40822
2014-12-21,21623,463,270,3620,25976
2014-12-22,20798,3266,268,8553,32885
2014-12-23,23255,2409,323,7251,33238
2014-12-24,14627,677,229,2922,18455
2014-12-25,13700,177,200,2074,16151
2014-12-26,20791,390,326,3687,25194
2014-12-27,33260,749,599,6454,41062
2014-12-28,22417,521,388,3836,27162
2014-12-29,18951,1800,404,5422,26577
2014-12-30,18367,1766,320,5778,26231
2014-12-31,14305,814,250,3346,18715
2015-01-01,16478,292,301,2650,19721
2015-01-02,32105,1663,510,7435,41713
2015-01-03,40188,1021,543,7797,49549
2015-01-04,26077,517,384,4638,31616
2015-01-05,26749,2402,309,7839,37299
2015-01-06,24250,731,297,4690,29968
2015-01-07,16429,4112,269,9706,30516
2015-01-08,16299,4189,224,9824,30536
2015-01-09,21166,3900,281,10086,35433
2015-01-10,25794,1467,353,6304,33918
2015-01-11,18045,414,258,3199,21916
2015-01-12,16037,4675,280,10631,31623
2015-01-13,15559,5153,234,11307,32253
2015-01-14,15792,5177,255,11568,32792
2015-01-15,17408,5147,260,11777,34592
2015-01-16,23329,4366,357,11052,39104
2015-01-17,24348,1511,406,6254,32519
2015-01-18,23920,547,333,4329,29129
2015-01-19,17510,4856,295,10952,33613
2015-01-20,15916,5099,228,11433,32676
2015-01-21,17866,5142,307,11810,35125
2015-01-22,18832,4976,324,11522,35654
2015-01-23,25187,4389,410,11298,41284
2015-01-24,28879,1668,394,6935,37876
2015-01-25,22558,567,279,4084,27488
2015-01-26,17427,4717,240,10804,33188
2015-01-27,15060,5070,215,11211,31556
2015-01-28,17439,5249,274,11997,34959
2015-01-29,16971,4727,269,10859,32826
2015-01-30,24704,4242,428,11136,40510
2015-01-31,29788,1687,473,7451,39399
2015-02-01,21696,537,301,4133,26667
2015-02-02,16115,4401,237,10173,30926
2015-02-03,16624,5279,250,11782,33935
2015-02-04,18296,5152,325,11778,35551
2015-02-05,18167,4986,382,11518,35053
2015-02-06,25085,4266,515,11150,41016
2015-02-07,31730,1562,487,7277,41056
2015-02-08,22263,648,270,4005,27186
2015-02-09,17309,4567,259,10408,32543
2015-02-10,16914,5120,256,11271,33561
2015-02-11,18144,5362,320,12024,35850
2015-02-12,19815,4991,369,11700,36875
2015-02-13,28125,4452,569,11982,45128
2015-02-14,35651,1474,530,8152,45807
2015-02-15,22965,432,410,3855,27662
2015-02-16,19275,4585,332,10948,35140
2015-02-17,18696,4874,330,11440,35340
2015-02-18,20484,5355,402,12728,38969
2015-02-19,22131,5124,410,12314,39979
2015-02-20,30670,4597,439,12693,48399
2015-02-21,41805,1792,574,9207,53378
2015-02-22,24741,543,373,4500,30157
2015-02-23,17519,4926,266,11496,34207
2015-02-24,16083,5312,255,11783,33433
2015-02-25,17952,5377,339,12078,35746
2015-02-26,20841,5198,357,12210,38606
2015-02-27,27742,4718,602,12244,45306
2015-02-28,40210,1959,554,8776,51499
2015-03-01,26291,546,355,4425,31617
2015-03-02,18052,4941,282,11291,34566
2015-03-03,16590,5074,258,11382,33304
2015-03-04,18422,5489,305,12428,36644
2015-03-05,19734,5264,336,12340,37674
2015-03-06,28797,4704,499,12452,46452
2015-03-07,37001,1913,464,8231,47609
2015-03-08,32280,608,411,5324,38623
2015-03-09,19871,4949,346,11547,36713
2015-03-10,18552,5481,336,12370,36739
2015-03-11,19260,5451,299,12463,37473
2015-03-12,21643,5364,392,12508,39907
2015-03-13,28041,4713,473,12345,45572
2015-03-14,32948,1886,482,7740,43056
2015-03-15,29117,602,358,4793,34870
2015-03-16,18834,5067,315,11688,35904
2015-03-17,17298,5611,282,12402,35593
2015-03-18,20094,5696,352,12919,39061
2015-03-19,21876,5510,397,12786,40569
2015-03-20,26644,4927,444,12463,44478
2015-03-21,27321,1743,406,6755,36225
2015-03-22,26682,611,345,4597,32235
2015-03-23,19265,5183,327,11857,36632
2015-03-24,17520,5752,322,12671,36265
2015-03-25,18586,5636,293,12725,37240
2015-03-26,19803,5723,309,12999,38834
2015-03-27,26462,4942,442,12519,44365
2015-03-28,33825,1886,620,8330,44661
2015-03-29,23180,642,344,4261,28427
2015-03-30,19497,5536,314,12775,38122
2015-03-31,18678,5729,286,12926,37619
2015-04-01,22683,5726,425,13413,42247
2015-04-02,32951,5357,502,14184,52994
2015-04-03,31772,1125,557,6556,40010
2015-04-04,30082,1513,499,7414,39508
2015-04-05,20974,384,285,3476,25119
2015-04-06,34039,685,377,5437,40538
2015-04-07,25848,5024,435,12570,43877
2015-04-08,21530,5700,403,13270,40903
2015-04-09,22174,5757,450,13406,41787
2015-04-10,27969,5156,536,13309,46970
2015-04-11,29115,1748,467,7400,38730
2015-04-12,26928,634,467,4528,32557
2015-04-13,19888,5291,375,12033,37587
2015-04-14,18084,5719,382,12620,36805
2015-04-15,19391,5773,391,12845,38400
2015-04-16,20071,5678,342,12742,38833
2015-04-17,25731,4922,435,12506,43594
2015-04-18,23199,1506,340,5826,30871
2015-04-19,24740,550,483,3886,29659
2015-04-20,18766,5265,383,11850,36264
2015-04-21,17688,5688,354,12433,36163
2015-04-22,18605,5701,382,12695,37383
2015-04-23,19750,5570,360,12576,38256
2015-04-24,24204,4872,504,11819,41399
2015-04-25,21162,1262,403,5091,27918
2015-04-26,21955,589,387,3668,26599
2015-04-27,18561,5285,324,11868,36038
2015-04-28,17378,5743,313,12420,35854
2015-04-29,19800,5868,364,13133,39165
2015-04-30,26835,5270,484,13183,45772
2015-05-01,21670,641,402,4018,26731
2015-05-02,23775,1181,431,5078,30465
2015-05-03,28992,666,330,4542,34530
2015-05-04,20120,5287,391,12043,37841
2015-05-05,17714,5632,385,12390,36121
2015-05-06,18226,5626,348,12406,36606
2015-05-07,20458,5398,401,12306,38563
2015-05-08,25089,4952,565,12188,42794
2015-05-09,22147,1456,493,5453,29549
2015-05-10,22408,591,504,3677,27180
2015-05-11,18430,5260,494,11926,36110
2015-05-12,17982,5912,457,12919,37270
2015-05-13,28238,5596,591,14021,48446
2015-05-14,23926,765,645,4524,29860
2015-05-15,22018,4108,359,10254,36739
2015-05-16,22786,1230,528,5047,29591
2015-05-17,31789,809,685,5291,38574
2015-05-18,20602,5148,472,11843,38065
2015-05-19,17313,5576,365,12416,35670
2015-05-20,19011,5582,319,12609,37521
2015-05-21,21402,5531,365,13108,40406
2015-05-22,30804,4964,518,13448,49734
2015-05-23,27655,1483,669,6687,36494
2015-05-24,20679,501,536,3641,25357
2015-05-25,26709,675,609,4605,32598
2015-05-26,20910,5416,399,12772,39497
2015-05-27,18044,5831,369,12883,37127
2015-05-28,19836,5644,472,12806,38758
2015-05-29,25188,4905,578,12453,43124
2015-05-30,25699,1475,608,6311,34093
2015-05-31,24072,666,686,4387,29811
2015-06-01,19551,5196,509,11935,37191
2015-06-02,18358,5862,414,13032,37666
2015-06-03,23318,5426,680,13140,42564
2015-06-04,22231,812,1086,5059,29188
2015-06-05,24411,4943,742,12607,42703
2015-06-06,25125,1459,825,6653,34062
2015-06-07,28891,920,1137,5629,36577
2015-06-08,20255,5150,523,12024,37952
2015-06-09,18075,5701,378,12409,36563
2015-06-10,18769,5623,474,12662,37528
2015-06-11,20250,5433,494,12690,38867
2015-06-12,25699,4906,692,12180,43477
2015-06-13,23512,1314,647,5329,30802
2015-06-14,24188,670,585,4156,29599
2015-06-15,19915,5036,461,11530,36942
2015-06-16,18308,5581,388,12379,36656
2015-06-17,19339,5508,418,12324,37589
2015-06-18,20550,5262,448,12160,38420
2015-06-19,26133,4906,586,12050,43675
2015-06-20,22936,1283,545,5226,29990
2015-06-21,24174,658,578,4009,29419
