## location: Mittenwald
## highway: B2
## id: 9274
date,pkw,lkw,mot,various,total
2010-01-01,5924,78,1,833,6836
2010-01-02,12923,234,0,2011,15168
2010-01-03,9743,128,2,1270,11143
2010-01-04,7515,153,1,1090,8759
2010-01-05,8023,189,0,1205,9417
2010-01-06,7055,83,0,859,7997
2010-01-07,5412,150,0,779,6341
2010-01-08,5048,142,0,849,6039
2010-01-09,6401,194,0,1037,7632
2010-01-10,5258,92,0,729,6079
2010-01-11,3410,170,1,660,4241
2010-01-12,3669,161,0,692,4522
2010-01-13,4225,204,1,773,5203
2010-01-14,4561,174,0,748,5483
2010-01-15,6102,196,1,924,7223
2010-01-16,9920,217,0,1245,11382
2010-01-17,5733,89,3,662,6487
2010-01-18,4084,190,0,748,5022
2010-01-19,4648,183,0,778,5609
2010-01-20,5384,216,0,858,6458
2010-01-21,4152,200,0,750,5102
2010-01-22,6117,204,0,945,7266
2010-01-23,10643,197,2,1252,12094
2010-01-24,7526,110,1,914,8551
2010-01-25,4460,211,3,792,5466
2010-01-26,3382,176,0,661,4219
2010-01-27,4829,222,3,845,5899
2010-01-28,3648,207,2,724,4581
2010-01-29,5671,185,0,838,6694
2010-01-30,10074,231,0,1314,11619
2010-01-31,7241,110,4,834,8189
2010-02-01,4627,162,6,719,5514
2010-02-02,4249,199,2,745,5195
2010-02-03,3739,225,1,733,4698
2010-02-04,5125,209,0,809,6143
2010-02-05,6028,162,0,903,7093
2010-02-06,10544,263,2,1507,12316
2010-02-07,6406,108,1,739,7254
2010-02-08,5092,195,2,751,6040
2010-02-09,4995,183,1,833,6012
2010-02-10,4112,205,1,739,5057
2010-02-11,3527,168,1,679,4375
2010-02-12,6280,179,0,1016,7475
2010-02-13,13621,206,2,1878,15707
2010-02-14,7961,71,0,919,8951
2010-02-15,5724,195,0,923,6842
2010-02-16,6350,186,1,963,7500
2010-02-17,6900,242,4,1068,8214
2010-02-18,6138,240,3,1032,7413
2010-02-19,8171,234,1,1253,9659
2010-02-20,13510,228,0,1895,15633
2010-02-21,9703,110,5,1018,10836
2010-02-22,4785,214,2,834,5835
2010-02-23,4974,174,4,754,5906
2010-02-24,5192,219,4,852,6267
2010-02-25,5611,241,9,905,6766
2010-02-26,6798,206,3,1013,8020
2010-02-27,12179,189,12,1412,13792
2010-02-28,8804,110,13,959,9886
2010-03-01,5328,227,9,865,6429
2010-03-02,4581,190,2,764,5537
2010-03-03,5078,263,1,849,6191
2010-03-04,5080,208,2,837,6127
2010-03-05,6023,228,1,988,7240
2010-03-06,8276,225,0,1167,9668
2010-03-07,8175,133,1,907,9216
2010-03-08,4960,191,2,838,5991
2010-03-09,4697,207,2,857,5763
2010-03-10,4750,221,1,897,5869
2010-03-11,4316,178,2,759,5255
2010-03-12,6851,215,0,958,8024
2010-03-13,9558,178,3,1218,10957
2010-03-14,7807,112,4,921,8844
2010-03-15,4236,218,0,792,5246
2010-03-16,3409,199,0,725,4333
2010-03-17,5568,243,4,906,6721
2010-03-18,5751,237,24,907,6919
2010-03-19,6747,194,49,1068,8058
2010-03-20,9299,175,29,1152,10655
2010-03-21,6989,96,22,830,7937
2010-03-22,4483,231,28,911,5653
2010-03-23,4511,234,42,864,5651
2010-03-24,4967,259,96,935,6257
2010-03-25,5267,211,49,931,6458
2010-03-26,6524,267,63,1254,8108
2010-03-27,9544,189,42,1411,11186
2010-03-28,6534,109,23,961,7627
2010-03-29,5117,230,41,1000,6388
2010-03-30,5458,250,46,1100,6854
2010-03-31,5887,277,25,1211,7400
2010-04-01,7535,268,22,1668,9493
2010-04-02,11316,120,133,1444,13013
2010-04-03,9953,178,124,1392,11647
2010-04-04,5862,75,40,906,6883
2010-04-05,8018,132,50,1263,9463
2010-04-06,7067,224,127,1225,8643
2010-04-07,6266,289,224,1192,7971
2010-04-08,5816,255,144,1223,7438
2010-04-09,6797,243,156,1390,8586
2010-04-10,9202,206,110,1557,11075
2010-04-11,6495,106,44,990,7635
2010-04-12,4280,238,19,925,5462
2010-04-13,4013,216,34,822,5085
2010-04-14,3871,206,5,788,4870
2010-04-15,4190,250,42,980,5462
2010-04-16,5760,198,110,1025,7093
2010-04-17,6738,161,289,943,8131
2010-04-18,6502,106,162,872,7642
2010-04-19,4408,226,93,953,5680
2010-04-20,4229,231,50,899,5409
2010-04-21,4413,314,51,993,5771
2010-04-22,4765,243,156,1007,6171
2010-04-23,5836,254,230,1115,7435
2010-04-24,6633,148,487,890,8158
2010-04-25,7509,113,694,913,9229
2010-04-26,4328,232,44,953,5557
2010-04-27,4056,250,85,916,5307
2010-04-28,4721,251,268,1021,6261
2010-04-29,5119,251,421,1077,6868
2010-04-30,6295,239,351,1224,8109
2010-05-01,5799,95,234,717,6845
2010-05-02,6455,113,239,911,7718
2010-05-03,4717,259,91,1012,6079
2010-05-04,4138,259,45,949,5391
2010-05-05,4594,252,59,967,5872
2010-05-06,4475,259,72,1031,5837
2010-05-07,5458,214,131,1028,6831
2010-05-08,6518,132,267,851,7768
2010-05-09,7003,126,324,902,8355
2010-05-10,4873,274,172,1022,6341
2010-05-11,4909,276,235,1054,6474
2010-05-12,6620,333,427,1452,8832
2010-05-13,7124,110,915,1062,9211
2010-05-14,6618,222,342,1106,8288
2010-05-15,7158,136,385,979,8658
2010-05-16,9481,214,906,1506,12107
2010-05-17,5254,285,214,1120,6873
2010-05-18,4776,275,109,1039,6199
2010-05-19,4937,310,111,1141,6499
2010-05-20,5570,331,229,1299,7429
2010-05-21,8631,409,642,2288,11970
2010-05-22,9980,239,939,1718,12876
2010-05-23,9175,152,1090,1497,11914
2010-05-24,9680,142,1818,1383,13023
2010-05-25,6773,306,510,1371,8960
2010-05-26,6128,312,240,1322,8002
2010-05-27,6275,312,243,1289,8119
2010-05-28,7757,319,489,1534,10099
2010-05-29,10861,263,669,1728,13521
2010-05-30,8499,201,395,1443,10538
2010-05-31,6367,310,277,1313,8267
2010-06-01,6291,276,228,1265,8060
2010-06-02,8223,388,446,1791,10848
2010-06-03,8583,155,1306,1557,11601
2010-06-04,9213,363,1087,1966,12629
2010-06-05,12441,245,1685,2120,16491
2010-06-06,12687,222,2238,2110,17257
2010-06-07,5936,323,418,1392,8069
2010-06-08,4796,311,414,1135,6656
2010-06-09,5264,360,476,1202,7302
2010-06-10,5556,330,535,1197,7618
2010-06-11,6506,368,802,1395,9071
2010-06-12,8815,226,866,1276,11183
2010-06-13,7935,173,769,1102,9979
2010-06-14,5519,321,334,1134,7308
2010-06-15,4970,328,260,1118,6676
2010-06-16,5457,338,275,1103,7173
2010-06-17,5620,301,404,1159,7484
2010-06-18,6202,347,423,1239,8211
2010-06-19,7888,212,561,1121,9782
2010-06-20,7262,177,481,1032,8952
2010-06-21,5405,318,272,1184,7179
2010-06-22,5049,330,207,1078,6664
2010-06-23,5249,331,426,1133,7139
2010-06-24,6012,296,674,1198,8180
2010-06-25,7371,337,920,1450,10078
2010-06-26,9386,274,1083,1519,12262
2010-06-27,9246,191,1479,1292,12208
2010-06-28,5933,317,589,1201,8040
2010-06-29,5434,316,502,1166,7418
2010-06-30,5995,390,489,1345,8219
2010-07-01,6336,314,746,1229,8625
2010-07-02,7628,334,1745,1405,11112
2010-07-03,8918,238,2713,1284,13153
2010-07-04,9283,203,2284,1408,13178
2010-07-05,6309,293,399,1253,8254
2010-07-06,5739,306,243,1133,7421
2010-07-07,5963,329,512,1201,8005
2010-07-08,6680,321,681,1252,8934
2010-07-09,7865,329,726,1407,10327
2010-07-10,10996,287,794,1587,13664
2010-07-11,9557,201,1073,1362,12193
2010-07-12,6261,425,485,1381,8552
2010-07-13,5888,440,318,1277,7923
2010-07-14,6447,466,440,1406,8759
2010-07-15,6706,394,366,1336,8802
2010-07-16,8453,388,668,1560,11069
2010-07-17,10697,335,476,1645,13153
2010-07-18,9421,231,719,1387,11758
2010-07-19,7060,435,415,1478,9388
2010-07-20,6812,434,497,1439,9182
2010-07-21,7114,416,445,1393,9368
2010-07-22,6964,408,443,1410,9225
2010-07-23,8217,374,334,1567,10492
2010-07-24,9658,310,245,1458,11671
2010-07-25,9139,227,562,1298,11226
2010-07-26,7016,360,292,1357,9025
2010-07-27,6911,375,138,1364,8788
2010-07-28,6904,437,295,1478,9114
2010-07-29,7522,364,208,1471,9565
2010-07-30,9049,412,365,1726,11552
2010-07-31,11092,318,872,1722,14004
2010-08-01,11745,242,1291,1620,14898
2010-08-02,7564,387,281,1557,9789
2010-08-03,7496,400,201,1498,9595
2010-08-04,7869,440,565,1517,10391
2010-08-05,7523,412,135,1587,9657
2010-08-06,8630,402,329,1674,11035
2010-08-07,10935,288,538,1555,13316
2010-08-08,10814,222,745,1495,13276
2010-08-09,8486,260,715,1366,10827
2010-08-10,8421,258,642,1260,10581
2010-08-11,8485,298,366,1367,10516
2010-08-12,8289,252,233,1391,10165
2010-08-13,9152,297,216,1570,11235
2010-08-14,11247,143,553,1430,13373
2010-08-15,9744,140,426,1361,11671
2010-08-16,8405,288,251,1486,10430
2010-08-17,7876,271,184,1365,9696
2010-08-18,7943,266,306,1324,9839
2010-08-19,8675,272,510,1472,10929
2010-08-20,9855,277,883,1702,12717
2010-08-21,13806,215,1130,1890,17041
2010-08-22,13035,200,1485,1823,16543
2010-08-23,8019,267,510,1442,10238
2010-08-24,7464,282,200,1268,9214
2010-08-25,8184,322,503,1479,10488
2010-08-26,8788,251,715,1454,11208
2010-08-27,9881,303,438,1874,12496
2010-08-28,13531,263,415,2006,16215
2010-08-29,11895,200,610,1661,14366
2010-08-30,7451,310,211,1429,9401
2010-08-31,6571,288,158,1316,8333
2010-09-01,7728,348,343,1422,9841
2010-09-02,8052,320,546,1453,10371
2010-09-03,9565,406,730,1843,12544
2010-09-04,13672,350,659,2059,16740
2010-09-05,13165,234,1132,1855,16386
2010-09-06,8179,339,588,1584,10690
2010-09-07,7438,325,248,1517,9528
2010-09-08,7802,374,208,1516,9900
2010-09-09,7936,308,298,1479,10021
2010-09-10,9886,357,583,1941,12767
2010-09-11,13640,334,920,1952,16846
2010-09-12,14265,277,1539,2051,18132
2010-09-13,7118,330,263,1517,9228
2010-09-14,6492,373,280,1276,8421
2010-09-15,6893,355,321,1343,8912
2010-09-16,7260,325,451,1389,9425
2010-09-17,8462,348,381,1580,10771
2010-09-18,10311,288,335,1479,12413
2010-09-19,10710,252,770,1391,13123
2010-09-20,6929,344,368,1289,8930
2010-09-21,7181,280,454,1180,9095
2010-09-22,7630,334,563,1321,9848
2010-09-23,7811,293,569,1358,10031
2010-09-24,8472,391,502,1648,11013
2010-09-25,9517,310,167,1554,11548
2010-09-26,9081,239,247,1291,10858
2010-09-27,6297,303,168,1255,8023
2010-09-28,5828,288,79,1207,7402
2010-09-29,5915,371,88,1288,7662
2010-09-30,6563,326,194,1336,8419
2010-10-01,8161,419,274,1652,10506
2010-10-02,8977,246,382,1284,10889
2010-10-03,11199,250,1001,1534,13984
2010-10-04,6753,309,379,1340,8781
2010-10-05,5534,323,71,1132,7060
2010-10-06,5671,324,156,1087,7238
2010-10-07,6440,331,232,1239,8242
2010-10-08,8110,305,373,1462,10250
2010-10-09,10076,202,508,1331,12117
2010-10-10,11655,192,636,1514,13997
2010-10-11,6366,292,170,1235,8063
2010-10-12,6172,248,166,1077,7663
2010-10-13,6451,310,106,1188,8055
2010-10-14,6752,289,109,1184,8334
2010-10-15,7751,290,122,1352,9515
2010-10-16,7626,191,79,1169,9065
2010-10-17,6732,143,40,945,7860
2010-10-18,5101,254,27,1022,6404
2010-10-19,4907,256,38,1000,6201
2010-10-20,4477,275,8,945,5705
2010-10-21,4930,255,14,1011,6210
2010-10-22,6268,271,30,1157,7726
2010-10-23,6523,164,51,969,7707
2010-10-24,5601,154,14,891,6660
2010-10-25,3215,237,0,835,4287
2010-10-26,4801,129,16,623,5569
2010-10-27,4381,306,7,1043,5737
2010-10-28,4816,274,8,958,6056
2010-10-29,7274,230,79,1218,8801
2010-10-30,7486,142,168,1050,8846
2010-10-31,7169,80,187,886,8322
2010-11-01,6469,46,40,803,7358
2010-11-02,5001,209,6,998,6214
2010-11-03,5102,285,18,1091,6496
2010-11-04,5123,223,49,1017,6412
2010-11-05,6355,246,55,1132,7788
2010-11-06,6583,143,83,971,7780
2010-11-07,5156,81,22,710,5969
2010-11-08,3365,181,1,789,4336
2010-11-09,3438,221,4,791,4454
2010-11-10,3774,216,6,819,4815
2010-11-11,3815,205,3,761,4784
2010-11-12,4387,186,2,870,5445
2010-11-13,5245,109,43,681,6078
2010-11-14,6187,55,98,642,6982
2010-11-15,3877,198,24,878,4977
2010-11-16,3159,217,0,741,4117
2010-11-17,3763,205,2,855,4825
2010-11-18,3583,191,0,845,4619
2010-11-19,4607,172,2,818,5599
2010-11-20,4773,105,3,739,5620
2010-11-21,4507,69,4,559,5139
2010-11-22,3212,183,0,689,4084
2010-11-23,2988,194,0,741,3923
2010-11-24,3281,215,2,794,4292
2010-11-25,3673,193,1,825,4692
2010-11-26,4256,168,1,788,5213
2010-11-27,4698,106,0,674,5478
2010-11-28,4373,50,1,526,4950
2010-11-29,3337,157,0,643,4137
2010-11-30,3747,184,1,761,4693
2010-12-01,3345,199,1,713,4258
2010-12-02,3181,156,0,663,4000
2010-12-03,4476,152,0,755,5383
2010-12-04,5671,137,2,775,6585
2010-12-05,5141,84,0,656,5881
2010-12-06,3730,186,1,786,4703
2010-12-07,4029,220,1,851,5101
2010-12-08,4805,123,6,691,5625
2010-12-09,3580,225,0,811,4616
2010-12-10,3949,169,1,771,4890
2010-12-11,4132,142,0,680,4954
2010-12-12,4933,88,0,666,5687
2010-12-13,3296,162,1,706,4165
2010-12-14,3755,206,0,764,4725
2010-12-15,3330,213,0,720,4263
2010-12-16,4212,185,0,808,5205
2010-12-17,4695,162,0,792,5649
2010-12-18,5788,182,0,836,6806
2010-12-19,5964,81,0,750,6795
2010-12-20,4551,215,1,797,5564
2010-12-21,4645,173,0,760,5578
2010-12-22,5226,222,0,903,6351
2010-12-23,5678,158,0,849,6685
2010-12-24,3036,70,0,452,3558
2010-12-25,3213,64,0,409,3686
2010-12-26,6261,115,0,867,7243
2010-12-27,6052,183,0,1004,7239
2010-12-28,6210,191,0,976,7377
2010-12-29,6330,157,1,988,7476
2010-12-30,8373,195,1,1221,9790
2010-12-31,5969,65,1,735,6770
2011-01-01,6219,66,0,869,7154
2011-01-02,11120,204,0,1686,13010
2011-01-03,6888,204,0,1092,8184
2011-01-04,6785,194,1,1028,8008
2011-01-05,7813,181,0,1155,9149
2011-01-06,6404,80,0,888,7372
2011-01-07,7430,147,0,1042,8619
2011-01-08,8682,158,6,1250,10096
2011-01-09,7442,112,5,1062,8621
2011-01-10,4012,173,1,784,4970
2011-01-11,4236,188,2,753,5179
2011-01-12,4225,217,0,785,5227
2011-01-13,4172,160,1,733,5066
2011-01-14,5787,180,3,847,6817
2011-01-15,7718,263,1,1165,9147
2011-01-16,7931,102,12,846,8891
2011-01-17,5088,193,3,853,6137
2011-01-18,4764,198,5,779,5746
2011-01-19,3759,197,1,778,4735
2011-01-20,4018,203,1,730,4952
2011-01-21,5139,212,1,880,6232
2011-01-22,8565,233,0,1154,9952
2011-01-23,7066,112,0,825,8003
2011-01-24,3440,201,1,724,4366
2011-01-25,3501,177,1,678,4357
2011-01-26,3573,198,1,725,4497
2011-01-27,4512,218,7,825,5562
2011-01-28,6238,211,11,952,7412
2011-01-29,11365,241,2,1394,13002
2011-01-30,8350,123,9,877,9359
2011-01-31,4827,164,3,718,5712
2011-02-01,4829,169,1,791,5790
2011-02-02,5132,219,0,850,6201
2011-02-03,4877,191,1,824,5893
2011-02-04,6314,213,3,1046,7576
2011-02-05,11016,270,5,1517,12808
2011-02-06,8234,107,6,1036,9383
2011-02-07,4918,182,3,814,5917
2011-02-08,4344,187,4,762,5297
2011-02-09,5082,239,2,929,6252
2011-02-10,5135,205,4,888,6232
2011-02-11,6113,229,2,984,7328
2011-02-12,10178,291,6,1512,11987
2011-02-13,7240,114,3,938,8295
2011-02-14,4970,158,6,758,5892
2011-02-15,5082,158,4,827,6071
2011-02-16,4954,235,4,900,6093
2011-02-17,5115,211,4,904,6234
2011-02-18,6777,289,3,1249,8318
2011-02-19,11749,278,3,1624,13654
2011-02-20,7528,150,0,999,8677
2011-02-21,3898,223,1,815,4937
2011-02-22,3752,210,0,739,4701
2011-02-23,5097,227,2,841,6167
2011-02-24,5041,198,0,842,6081
2011-02-25,6258,191,1,1005,7455
2011-02-26,12353,260,3,1598,14214
2011-02-27,6980,131,3,966,8080
2011-02-28,4556,193,1,772,5522
2011-03-01,4991,206,4,836,6037
2011-03-02,5425,197,0,848,6470
2011-03-03,5651,190,3,796,6640
2011-03-04,7716,203,5,1209,9133
2011-03-05,14691,244,14,1938,16887
2011-03-06,8644,87,8,984,9723
2011-03-07,6330,202,10,998,7540
2011-03-08,6587,199,20,1083,7889
2011-03-09,6927,231,18,1121,8297
2011-03-10,6131,235,7,1113,7486
2011-03-11,8045,224,17,1279,9565
2011-03-12,14758,250,65,1977,17050
2011-03-13,9195,100,72,1103,10470
2011-03-14,4607,184,28,818,5637
2011-03-15,4569,176,46,829,5620
2011-03-16,4683,203,9,869,5764
2011-03-17,4714,188,3,798,5703
2011-03-18,5880,182,3,856,6921
2011-03-19,8425,209,9,1206,9849
2011-03-20,8581,115,26,1057,9779
2011-03-21,4786,208,23,831,5848
2011-03-22,4613,203,33,833,5682
2011-03-23,4760,222,51,931,5964
2011-03-24,5168,227,66,1012,6473
2011-03-25,6211,210,120,1098,7639
2011-03-26,7955,185,39,1093,9272
2011-03-27,6116,86,16,872,7090
2011-03-28,4107,212,14,811,5144
2011-03-29,4230,186,64,847,5327
2011-03-30,4389,205,53,835,5482
2011-03-31,4357,185,34,821,5397
2011-04-01,5557,184,136,976,6853
2011-04-02,6784,117,479,917,8297
2011-04-03,7296,87,637,948,8968
2011-04-04,3748,187,25,834,4794
2011-04-05,3922,185,32,789,4928
2011-04-06,4146,262,96,880,5384
2011-04-07,4491,235,252,956,5934
2011-04-08,5238,198,181,946,6563
2011-04-09,6012,139,411,877,7439
2011-04-10,6848,88,589,931,8456
2011-04-11,4353,215,202,959,5729
2011-04-12,3662,218,12,885,4777
2011-04-13,3977,261,16,972,5226
2011-04-14,4591,198,37,966,5792
2011-04-15,5948,246,79,1355,7628
2011-04-16,7681,175,174,1322,9352
2011-04-17,7353,94,435,1041,8923
2011-04-18,5396,213,172,1059,6840
2011-04-19,5054,213,193,1039,6499
2011-04-20,5809,257,294,1343,7703
2011-04-21,8520,292,473,1921,11206
2011-04-22,10494,130,1152,1485,13261
2011-04-23,8203,130,745,1252,10330
2011-04-24,6317,75,490,956,7838
2011-04-25,10040,148,977,1600,12765
2011-04-26,7069,261,180,1441,8951
2011-04-27,5741,265,130,1314,7450
2011-04-28,5596,249,163,1339,7347
